ActivityId;LapNumber;TrackNumber;AltitudeMeters;DistanceMeters;RunCadence;Speed;HeartRateBpm;LatitudeDegrees;LongitudeDegrees;Time
09/07/2024 14:34:00;2;91;137.0;2408.60009765625;81;2.76200008392334;150;38.70921403169632;-90.48818634822965;2024-09-07 14:50:19Z
09/07/2024 14:34:00;2;92;137.0;2416.139892578125;81;2.7809998989105225;149;38.709144880995154;-90.48819850198925;2024-09-07 14:50:22Z
09/07/2024 14:34:00;2;93;137.0;2429.110107421875;80;2.697000026702881;149;38.709029043093324;-90.48820730298758;2024-09-07 14:50:27Z
09/07/2024 14:34:00;2;94;137.0;2438.010009765625;80;2.556999921798706;149;38.708950923755765;-90.48824032768607;2024-09-07 14:50:31Z
09/07/2024 14:34:00;2;95;136.60000610351562;2457.5400390625;80;2.677999973297119;147;38.708783788606524;-90.48816841095686;2024-09-07 14:50:36Z
09/07/2024 14:34:00;2;96;136.39999389648438;2467.090087890625;79;2.7060000896453857;146;38.708693934604526;-90.4881521500647;2024-09-07 14:50:39Z
09/07/2024 14:34:00;2;97;136.39999389648438;2469.320068359375;79;2.7060000896453857;145;38.70867348276079;-90.48816564492881;2024-09-07 14:50:40Z
09/07/2024 14:34:00;2;98;136.39999389648438;2472.0400390625;79;2.7149999141693115;145;38.70864733122289;-90.4881682433188;2024-09-07 14:50:41Z
09/07/2024 14:34:00;2;99;136.39999389648438;2480.47998046875;79;2.7339999675750732;145;38.70856996625662;-90.48817997798324;2024-09-07 14:50:44Z
09/07/2024 14:34:00;2;100;136.60000610351562;2489.89990234375;80;2.753000020980835;147;38.70849620550871;-90.48822431825101;2024-09-07 14:50:48Z
09/07/2024 14:34:00;2;101;136.60000610351562;2495.760009765625;79;2.76200008392334;146;38.7084449082613;-90.48823999240994;2024-09-07 14:50:50Z
09/07/2024 14:34:00;2;102;136.60000610351562;2510.090087890625;79;2.7249999046325684;147;38.70833007618785;-90.48831903375685;2024-09-07 14:50:56Z
09/07/2024 14:34:00;2;103;136.39999389648438;2511.4599609375;80;2.7249999046325684;147;38.70830954052508;-90.48832506872714;2024-09-07 14:50:57Z
09/07/2024 14:34:00;2;104;136.1999969482422;2515.14990234375;81;2.7249999046325684;149;38.70825128629804;-90.4883270803839;2024-09-07 14:50:59Z
09/07/2024 14:34:00;2;105;136.1999969482422;2517.969970703125;81;2.7339999675750732;149;38.708229241892695;-90.48834342509508;2024-09-07 14:51:00Z
09/07/2024 14:34:00;2;106;136.1999969482422;2524.449951171875;81;2.743000030517578;149;38.708176938816905;-90.48835373483598;2024-09-07 14:51:02Z
09/07/2024 14:34:00;2;107;136.0;2527.969970703125;81;2.743000030517578;149;38.70814575813711;-90.48834593966603;2024-09-07 14:51:03Z
09/07/2024 14:34:00;2;108;136.0;2531.60009765625;81;2.753000020980835;152;38.70811357162893;-90.4883387312293;2024-09-07 14:51:04Z
09/07/2024 14:34:00;2;109;136.1999969482422;2541.639892578125;81;2.76200008392334;150;38.70802824385464;-90.488366978243;2024-09-07 14:51:08Z
09/07/2024 14:34:00;2;110;136.39999389648438;2552.360107421875;79;2.7149999141693115;151;38.70794509537518;-90.48843109980226;2024-09-07 14:51:13Z
09/07/2024 14:34:00;2;111;136.39999389648438;2557.139892578125;80;2.63100004196167;150;38.70790461078286;-90.48844836652279;2024-09-07 14:51:15Z
09/07/2024 14:34:00;2;112;136.39999389648438;2562.419921875;81;2.500999927520752;150;38.70785859413445;-90.48846387304366;2024-09-07 14:51:17Z
09/07/2024 14:34:00;2;113;136.60000610351562;2564.530029296875;80;2.490999937057495;150;38.70784719474614;-90.48848340287805;2024-09-07 14:51:18Z
09/07/2024 14:34:00;2;114;136.60000610351562;2569.300048828125;80;2.4730000495910645;150;38.707813415676355;-90.48851944506168;2024-09-07 14:51:20Z
09/07/2024 14:34:00;2;115;136.8000030517578;2571.6201171875;80;2.4730000495910645;150;38.70779279619455;-90.48852548003197;2024-09-07 14:51:21Z
09/07/2024 14:34:00;2;116;136.8000030517578;2573.7900390625;80;2.4730000495910645;149;38.70778089389205;-90.4885461833328;2024-09-07 14:51:22Z
09/07/2024 14:34:00;2;117;137.0;2579.550048828125;80;2.5290000438690186;149;38.707771925255656;-90.48860971815884;2024-09-07 14:51:24Z
09/07/2024 14:34:00;2;118;137.0;2584.719970703125;80;2.575000047683716;148;38.70773990638554;-90.48864643089473;2024-09-07 14:51:26Z
09/07/2024 14:34:00;2;119;137.0;2588.889892578125;80;2.5850000381469727;147;38.70770269073546;-90.48863662406802;2024-09-07 14:51:27Z
09/07/2024 14:34:00;2;120;136.8000030517578;2606.169921875;80;2.677999973297119;146;38.70754837989807;-90.48860250972211;2024-09-07 14:51:32Z
09/07/2024 14:34:00;2;121;136.8000030517578;2608.760009765625;79;2.7060000896453857;145;38.70753773488104;-90.48862908035517;2024-09-07 14:51:33Z
09/07/2024 14:34:00;2;122;136.8000030517578;2611.280029296875;79;2.7149999141693115;144;38.7075278442353;-90.48865556716919;2024-09-07 14:51:34Z
09/07/2024 14:34:00;2;123;136.8000030517578;2613.6201171875;80;2.7149999141693115;143;38.707510912790895;-90.48867182806134;2024-09-07 14:51:35Z
09/07/2024 14:34:00;2;124;137.0;2618.919921875;81;2.7149999141693115;143;38.70748057030141;-90.48871491104364;2024-09-07 14:51:37Z
09/07/2024 14:34:00;2;125;137.0;2621.27001953125;81;2.7149999141693115;142;38.70746724307537;-90.48873611725867;2024-09-07 14:51:38Z
09/07/2024 14:34:00;2;126;136.8000030517578;2632.280029296875;80;2.7339999675750732;141;38.70736800134182;-90.48877174034715;2024-09-07 14:51:42Z
